,Messages,Time Stamp,Spam
1220,"Fundamentally strong stock,And current price is very attractive.Any time it will back faster than we expect. - My target for ITC is Rs 230 for the short term with a stoploss of Rs 215",20-12-2021 16.00,
1221,"come on guys, the no.1 cheating brokerage Icicidirect also gave a buy recommendation. sell as soon as possible.",20-12-2021 15.17,
1222,Fundamentally strong stock add at every dips for long term for more... Queen of future,20-12-2021 15.06,
1223,ITC coming to 200 for Tax on ciggrette business in Union budget 2022,20-12-2021 14.08,
1224,finally its coming back to its house number 200! welcome home #Itc ,20-12-2021 13.18,
1225,buy ITC as a long term investment to get good returns ... dont sell in panic ... who knows it will hit 20% upper circuit in coming days,20-12-2021 13.33,
1226,ITC has fallen enough. It is buy time. Do your own research before buying.,20-12-2021 13.33,
1227,If nifty recovers anytime.. ITC 1st target 230.. December tobacco sales will be more .. no matter what even if theres a lockdown tobacco sales will continue.,20-12-2021 13.33,
1228,hahaha. welcome back. lets hope it doesnt go to the backyard,20-12-2021 13.20,
1229,Its pity to see way in which sell orders amount is seen raised by shorters feel like omitting. No decency at all at least fake sell orders could be avoided.,20-12-2021 13.16,
1230,"At this rate of fall, I think there will be a shorters squeeze soon. Looks inevitable. Wait for a strong bounce",20-12-2021 13.07,
1231,with 45 percentage retail holdings we should bring resolution and call for egm and remove this useless ceo . he just waste our 1 precious day with his bogus presentation,20-12-2021 13.06,
1232,"In future when ITC when trades below 150, then PURI will say now time is ripe for demerger, even 240 is dream now. Rating agencies providing target near or above 300 for ITC is blatant lie.",20-12-2021 10.26,
1233,"Not only that, if you question through they will promptly reply and also call us back on phone and ask us, how the management is responsible for share prices ? This is the utter irresponsible behaviour of the present leadership. Totally fai...&nbsp",20-12-2021 9.56,
1234,IT good to buy itc product not itc share . Management doesnt no care about it share holders.,20-12-2021 9.55,
1235,"It is so astonishing how a co can be so irresponsible . They are least bothered about share price for years. Its not rival co share price,its its own . This reflects on accountability,since they are not concerned about share price,no one to...&nbsp",20-12-2021 9.50,
1236,Note down  Till Md not resign this stock share price not move  So Hope that md will Resign soon So Itc share price Goes beyond its 52 week high its a shameless share ready to break 210 Now onwards,20-12-2021 9.48,
1237,"ITC is trading lower than 5 day, 20 day, 50 day, 100 day and 200 day moving averages",20-12-2021 9.39,
1238,dont go long here how much it fall ....it will see no recovery only short trade,20-12-2021 9.24,
1239,shorters are sitting on huge pile of profits in itc .....bears are having blast og there life time,20-12-2021 9.22,
1240,expecting 200 by end of this series.. unnecessarily bought this stock due to news..literally trapped..,20-12-2021 9.21,
1241,ITC picks up 8.70 percent equity stake in Mother sparsh baby care on 18 december 2021,19-12-2021 20.26,
1242,This stock is a very good choice to your portfolio ...buy at current levels for Good investment......for more details..,20-12-2021 7.46,
1243,"ITC picks up 8.70% equity stake in Mother Sparsh, a D2C personal care brand..... tomorrow ITC 40% upper circuit",19-12-2021 16.04,
1244,Investors.... please buy all the products of ITC.... please take loan and purchase all the products.... Management and employees will happy....they need your help.....they will give you every year 5 rupaiya aur 12 aana as dividend....,19-12-2021 15.41,
1245,Very good Performance of ITC 1 Week -7.69% 1 Month -9.00% 3 Months -5.71% YTD 4.28% 1 Year 2.30% 3 Year -22.12% No. 1 performance...award winner company,19-12-2021 15.24,
1246,"Have you want to take analyst meet again...... or any AGM.....or any updation on stake, demerger. Sanjay Puri has prepared a project report....and again ITC will go down to 52 wk low.....want any update from ITC company %uD83D%uDE06%uD83D%u...&nbsp",19-12-2021 15.17,
1247,"Have you want to take analyst meet again...... or any AGM.....or any updation on stake, demerger. Sanjay Puri has prepared a project report....and again ITC will go down to 52 wk low.....want any update from ITC company %uD83D%uDE06%uD83D%u...&nbsp",19-12-2021 15.17,
1248,A few pages of broad target dates for value unlocking was all that was required instead 296 pages of waffling. The taxation and ESG issues were already factored in te price. The market gave a fitting response to the 296 pages of jargon and ...&nbsp,19-12-2021 15.13,
1249,Did Puri step down upon his performance? Where is the news?,19-12-2021 15.06,
1250,"ITC has not performed for many years regarding to share price but it laid down the clear road map ahead, so we expect the performance in the next 3 to 5 years itself as HUL has done in the past.",19-12-2021 14.13,
1251,My understanding of what management of ITC has harped at in its one and only investors meet is: 1.Cigarettes business faces multiple risks but we are ready to enhance business and make government take a holistic view of tobacco as an indust...&nbsp,19-12-2021 13.22,
1252,ITC Ltd total market cap as on date is Rs crores. Recently share values have come down from Rs 265 to Rs 215 again although there are no negative factors. So no one is asking why ITC shares have come down although financial results and perf...&nbsp,19-12-2021 12.00,
1253,"ITC Acquires 8.70% Stake In Mother Sparsh Baby Care ITC announced on Saturday that it has bought an 8.70 per cent equity stake in Mother Sparsh Baby Care - a D2C Ayurvedic, and natural personal care brand.",19-12-2021 0.19,
1254,"Do these various target providers have any sense for giving targets like 275, 280, 300, 345. Or are they providing a narrow escape for some of big players stuck at higher price, as this ITC is laggard and under control of shorters with fake...&nbsp",18-12-2021 21.04,
1255,i dont want to comment on Management or policies we should away from this stock for long term,18-12-2021 20.18,
1256,"Leading indicator RSI is placed at 60 which is showing further price strength. On a higher time frame, a counter formed a Morning Star pattern, which is a bullish reversal candlestick pattern.",18-12-2021 20.17,
1257,The top management of ITC can never convince shareholders with voluminous bullshit. Investors and shareholders cant be fooled and hence they are extremely disappointed as they were anxiously waiting to read a few lines on value unlocking. B...&nbsp,18-12-2021 19.48,
1258,It is also important to close all open positions. 746.599.4525 .. Intraday traders often fail to do so due to fear of booking a loss.,18-12-2021 18.23,
1259,"Fear and greed are two emotions which make one take wrong decisions in stock markets, those decisions are to sell at low price when fearful and buy at high prices when greedy. Controlling ones emotions and taking decisions rationally makes ...&nbsp",18-12-2021 16.29,
1260,Will see more positive levels in this stock so keep buying...,18-12-2021 15.31,
1261,"The shorters will not release/cover shorts unless a specific percentage of investors book their loss and exit, otherwise these shorters will have no profit. The buy price for the stock would be 235 and above. Not at all recommended to make ...&nbsp",18-12-2021 14.10,
1262,again strong bullish rally started ..buy at every dip......for more details.,18-12-2021 13.20,
1263,"Guys... ITC is going to break  200/- next week bcoz of Health Minister announced to increase the Age of Buy the Cigerette from age 18 to 21 Strictly and Heavy Penalty on Sellers and illigal Cigarette makers & Many more rules,....however...&nbsp",18-12-2021 10.04,
1264,Have an opinion on this news? Post your comment here.,17-12-2021 17.19,
1265,"i am a long term investor, but what i have observed is you can buy ITC shares at between 215-220 range and sell at 230-240 regularly without disturbing long term shares, monthly you can earn good, fixed amount doing this as per your budget",17-12-2021 23.03,
1266,Under consideration: Tobacco consumption age restriction to be made 21 yrs.p Good in long term.,17-12-2021 20.20,
1267,Aur employees crorepati ban gaye aur aur shareholders bhikari ban gaye enjoy Sanjiv puri u hate retail public but what wrong we did to you obviously we cant pay u as we are not a institution who short sells but our prayers or curses work eq...&nbsp,17-12-2021 18.52,
1268,profit banaya hoga to book krenge na?,17-12-2021 18.36,
1269,"In terms of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, we write to advise that the Company on 17th December, 2021 issued and allotted 2,60,100 Ordinary Shares of Re. 1/- each, upon exercise of 26,010 Optio...&nbsp",17-12-2021 17.34,
1270,By 2030? I think Rating agencies should stop giving ratings to ITC until they demerge their entities. Can any rating agency justify their view given in the beginning of 2021? It shame on ITC management for not creating wealth to their inves...&nbsp,17-12-2021 17.26,
1271,Thanks dost. Aapke muh me ghee sharkar. Look forward to big upward movement.,17-12-2021 17.23,
1272,No problem even if it goes to 150 levels... one can always enjoy a dividend of 15/- per year happily.,17-12-2021 17.18,
1273,Fisrt of all no need to delist. Delisting in not easy for anyone and atleast for crook like PURI (who have no balls). Just demerger will be ok to go with. From 2 yrs PURI (and his fake new on TV) has been trapping investors.,17-12-2021 14.41,
1274,BUY 220 PUTS JANUARY EXPIRE..........................,17-12-2021 14.39,
